#[1] vessel name;[2] first node;[3] second node;[4] length [cm];[5] inlet radius [cm];[6] outlet radius [cm];[7] vessel type (1 artery, 0 vein);[8] vessel region;[9] perforator (1 yes, -1 no);[10] total resistance;[11] total compliance;[12] vascular territory;[13] first connection;[14] second connection;;[15] input vessels;[16] output vessels
A_lingual_R_128;135;136;0.692132908111;0.095069;0.095069;1;9;-1;-;-;-;-;-;;['A_lingual_R_127'];['A_lingual_R_129', 'T_dorsal_lingual_branch_two_ORG07_T6_R_130']
A_lingual_R_129;136;137;1.88850989407;0.095069;0.095069;1;9;-1;-;-;-;-;-;;['A_lingual_R_128'];['T_sublingual_ORG07_T7_R_131', 'T_deep_lingual_ORG07_T8_R_133']
T_dorsal_lingual_branch_two_ORG07_T6_R_130;136;138;2.13303105884;0.051962;0.051962;1;9;-1;5589435.31400671;1.2907224e-08;40;11;-;;['A_lingual_R_128'];[]
T_sublingual_ORG07_T7_R_131;137;139;2.51107226706;0.075614;0.075614;1;9;-1;1813923.09918177;3.9772409e-08;40;11;-;;['A_lingual_R_129'];[]
T_dorsal_lingual_branch_one_ORG07_T5_R_132;135;140;1.96914017241;0.051962;0.051962;1;9;-1;5589435.31400671;1.2907224e-08;40;11;-;;['A_lingual_R_127'];[]
T_deep_lingual_ORG07_T8_R_133;137;141;3.607867784;0.075614;0.075614;1;9;-1;1813923.09918177;3.9772409e-08;40;11;-;;['A_lingual_R_129'];[]
A_submental_R_134;87;57;2.97133818163;0.068041;0.068041;1;9;-1;-;-;-;-;-;;['A_facial_R_52'];['A_submental_R_135']
A_submental_R_135;57;142;2.01067997298;0.068041;0.068041;1;9;-1;-;-;-;-;-;;['A_submental_mental_branch_R_30', 'A_submental_R_134'];[]
T_ascending_palatine_UAR03_T7_R_136;85;143;3.78197438575;0.062707;0.062707;1;9;-1;1764793.20246697;4.0879629e-08;40;11;-;;['A_facial_R_49'];[]
P_facial_tonsillar_branch_UAR03_T8_R_137;86;144;2.31304084639;0.01436;0.01436;1;9;1;146953039.913961;4.90933e-10;40;11;-;;['A_facial_R_50'];[]
T_nasal_septal_UAR03_T11_R_138;96;145;0.816071475344;0.046173;0.046173;1;9;-1;4420563.31691745;1.6320113e-08;40;11;-;;['A_facial_superior_labial_branch_R_62'];[]
T_posterior_tympanic_ORG04_T3_R_139;146;147;0.790284401155;0.030612;0.030612;1;9;-1;34601765100.8463;2.085e-12;42;15;-;;[];['T_posterior_tympanic_ORG04_T3_R_140', 'T_stylomastoid_UAR07_T4_R_200']
T_posterior_tympanic_ORG04_T3_R_140;147;148;0.338305287475;0.030612;0.030612;1;9;-1;-;-;-;-;-;;['T_posterior_tympanic_ORG04_T3_R_139'];['T_posterior_auricular_UAR07_T3_R_193']
A_middle_meningeal_obrital_branch_R_141;149;150;3.82102690387;0.021689;0.021689;1;9;-1;-;-;-;-;-;;['T_middle_meningeal_frontal_branch_UAR10_T10_R_142'];['A_middle_meningeal_orbital_anastomotic_branch_R_144']
T_middle_meningeal_frontal_branch_UAR10_T10_R_142;151;149;1.13099843072;0.06709;0.06709;1;9;-1;-;-;-;-;-;;['A_middle_meningeal_R_232'];['A_middle_meningeal_obrital_branch_R_141', 'T_middle_meningeal_frontal_branch_UAR10_T10_R_143']
T_middle_meningeal_frontal_branch_UAR10_T10_R_143;149;152;7.86155618072;0.06709;0.06709;1;9;-1;1987195.83755734;3.630447e-08;40;11;-;;['T_middle_meningeal_frontal_branch_UAR10_T10_R_142'];[]
A_middle_meningeal_orbital_anastomotic_branch_R_144;150;153;0.521291867375;0.01436;0.01436;1;9;-1;-;-;-;-;-;;['A_middle_meningeal_obrital_branch_R_141'];[]
T_superior_tympanic_ORG04_T2_R_145;154;155;0.923179192108;0.030612;0.030612;1;9;-1;34601765100.8463;2.085e-12;42;15;-;;['A_middle_meningeal_R_231'];[]
P_pterygoid_branch_UAR03_T14_R_146;106;156;1.94707610683;0.0075;0.0075;1;9;1;1031473569.2792;6.9943e-11;40;11;-;;['A_maxillary_R_72'];[]
T_caroticotympanic_ORG04_T4_R_147;157;158;0.570936507433;0.030612;0.030612;1;9;-1;34601765100.8463;2.085e-12;42;15;-;;['A_internal_carotid_R_2531'];[]
A_ophthalmic_R_148;159;160;1.20043101452;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_internal_carotid_R_2523'];['A_ophthalmic_R_149', 'P_central_retinal_ORG02_T1_R_164']
A_ophthalmic_R_149;160;161;0.15152908186;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_148'];['A_ophthalmic_R_150', 'T_lacrimal_UAR10_T8_R_158']
A_ophthalmic_R_150;161;162;0.209280721102;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_149'];['A_ophthalmic_R_151', 'P_short_posterior_ciliary_two_ORG02_T4_R_165']
A_ophthalmic_R_151;162;163;0.171756823776;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_150'];['A_ophthalmic_R_152', 'P_long_posterior_ciliary_one_ORG02_T2_R_166']
A_ophthalmic_R_152;163;164;0.230741670541;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_151'];['A_ophthalmic_R_153', 'P_ophthalmic_muscular_branch_UAR10_T2_R_168']
A_ophthalmic_R_153;164;165;0.28954137766;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_152'];['A_ophthalmic_R_154', 'A_supraorbital_R_170']
A_ophthalmic_R_154;165;58;0.603381711534;0.05585;0.05585;1;9;1;-;-;-;-;-;;['A_ophthalmic_R_153'];['P_posterior_ethmoidal_UAR10_T3_R_31', 'A_ophthalmic_R_155']
A_ophthalmic_R_155;58;166;0.885831251031;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_154'];['A_ophthalmic_R_156', 'T_anterior_ethmoidal_UAR10_T4_R_178']
A_ophthalmic_R_156;166;167;0.231140669924;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_155'];['A_ophthalmic_R_157', 'A_medial_palpebral_R_177']
A_ophthalmic_R_157;167;98;0.122782380734;0.05585;0.05585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_156'];['T_dorsal_nasal_UAR10_T9_R_64', 'A_supratrochlear_R_171']
T_lacrimal_UAR10_T8_R_158;161;168;0.440237551016;0.037585;0.037585;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_149'];['T_lacrimal_UAR10_T8_R_159', 'P_short_posterior_ciliary_one_ORG02_T3_R_163']
T_lacrimal_UAR10_T8_R_159;168;169;0.238644932709;0.037585;0.037585;1;9;-1;-;-;-;-;-;;['T_lacrimal_UAR10_T8_R_158'];['T_lacrimal_UAR10_T8_R_160', 'P_lacrimal_muscular_branch_UAR10_T7_R_169']
T_lacrimal_UAR10_T8_R_160;169;170;0.444964687452;0.037585;0.037585;1;9;-1;-;-;-;-;-;;['T_lacrimal_UAR10_T8_R_159'];['T_lacrimal_UAR10_T8_R_161', 'A_lacrimal_recurrent_meningeal_branch_R_167']
T_lacrimal_UAR10_T8_R_161;170;171;1.73597128256;0.037585;0.037585;1;9;-1;-;-;-;-;-;;['T_lacrimal_UAR10_T8_R_160'];['T_lacrimal_UAR10_T8_R_162']
T_lacrimal_UAR10_T8_R_162;171;172;0.690314423347;0.037585;0.037585;1;9;-1;11302392.3868905;6.383081e-09;40;11;-;;['T_lacrimal_UAR10_T8_R_161', 'A_lateral_palpebral_R_174'];[]
P_short_posterior_ciliary_one_ORG02_T3_R_163;168;173;1.34226897839;0.022982;0.022982;1;9;1;25367230.3663947;2.843988e-09;66;17;12;;['T_lacrimal_UAR10_T8_R_158'];[]
P_central_retinal_ORG02_T1_R_164;160;174;1.63009045232;0.019847;0.019847;1;9;1;39386909.4602271;1.831677e-09;64;10;-;;['A_ophthalmic_R_148'];[]
P_short_posterior_ciliary_two_ORG02_T4_R_165;162;175;1.33283837162;0.022982;0.022982;1;9;1;25367230.3663947;2.843988e-09;66;17;12;;['A_ophthalmic_R_150'];[]
P_long_posterior_ciliary_one_ORG02_T2_R_166;163;176;1.1780136329;0.022058;0.022058;1;9;1;28690499.9815434;2.514564e-09;66;17;12;;['A_ophthalmic_R_151'];[]
A_lacrimal_recurrent_meningeal_branch_R_167;170;153;0.636048438079;0.01436;0.01436;1;9;-1;-;-;-;-;-;;['T_lacrimal_UAR10_T8_R_160'];[]
P_ophthalmic_muscular_branch_UAR10_T2_R_168;164;177;0.581374996262;0.024092;0.024092;1;9;1;42913652.5819205;1.681145e-09;40;11;-;;['A_ophthalmic_R_152'];[]
P_lacrimal_muscular_branch_UAR10_T7_R_169;169;178;0.880091109336;0.024092;0.024092;1;9;1;42913652.5819205;1.681145e-09;40;11;-;;['T_lacrimal_UAR10_T8_R_159'];[]
A_supraorbital_R_170;165;179;5.31902974186;0.018012;0.018012;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_153'];['A_superficial_temporal_frontal_branch_R_207']
A_supratrochlear_R_171;98;180;2.7835408664;0.018929;0.018929;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_157'];['A_supratrochlear_R_172', 'T_perforator_UAR10_T1_R_191']
A_supratrochlear_R_172;180;179;0.547809407264;0.018929;0.018929;1;9;-1;-;-;-;-;-;;['A_supratrochlear_R_171'];['A_superficial_temporal_frontal_branch_R_207']
A_angular_R_173;94;99;2.1818153175;0.038533;0.017097;1;9;-1;-;-;-;-;-;;['A_facial_R_59'];['T_dorsal_nasal_UAR10_T9_R_65']
A_lateral_palpebral_R_174;181;171;0.886429824734;0.02539;0.02539;1;9;-1;-;-;-;-;-;;['A_inferior_palpebral_arch_R_175', 'A_superior_palpebral_arch_R_176'];['T_lacrimal_UAR10_T8_R_162']
A_inferior_palpebral_arch_R_175;182;181;3.8249845193;0.036638;0.036638;1;9;-1;-;-;-;-;-;;['A_medial_palpebral_R_177'];['A_lateral_palpebral_R_174']
A_superior_palpebral_arch_R_176;182;181;3.63636210957;0.032865;0.032865;1;9;-1;-;-;-;-;-;;['A_medial_palpebral_R_177'];['A_lateral_palpebral_R_174']
A_medial_palpebral_R_177;167;182;1.26716846189;0.036638;0.036638;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_156'];['A_inferior_palpebral_arch_R_175', 'A_superior_palpebral_arch_R_176']
T_anterior_ethmoidal_UAR10_T4_R_178;166;183;1.23430749533;0.027622;0.027622;1;9;-1;-;-;-;-;-;;['A_ophthalmic_R_155'];['T_anterior_ethmoidal_UAR10_T4_R_179', 'T_anterior_ethmoidal_lateral_nasal_branch_UAR10_T5_R_181']
T_anterior_ethmoidal_UAR10_T4_R_179;183;184;0.629486891606;0.027622;0.027622;1;9;-1;-;-;-;-;-;;['T_anterior_ethmoidal_UAR10_T4_R_178'];['T_anterior_ethmoidal_UAR10_T4_R_180', 'T_anterior_ethmoidal_anterior_septal_branch_UAR10_T6_R_182']
T_anterior_ethmoidal_UAR10_T4_R_180;184;185;0.541060674186;0.027622;0.027622;1;9;-1;28474013.1747154;2.533682e-09;40;11;-;;['T_anterior_ethmoidal_UAR10_T4_R_179'];[]
T_anterior_ethmoidal_lateral_nasal_branch_UAR10_T5_R_181;183;186;1.23236582021;0.027622;0.027622;1;9;-1;28474013.1747154;2.533682e-09;40;11;-;;['T_anterior_ethmoidal_UAR10_T4_R_178'];[]
T_anterior_ethmoidal_anterior_septal_branch_UAR10_T6_R_182;184;187;1.75811160173;0.027622;0.027622;1;9;-1;28474013.1747154;2.533682e-09;40;11;-;;['T_anterior_ethmoidal_UAR10_T4_R_179'];[]
T_ascending_pharyngeal_UAR03_T3_R_183;82;66;2.18246588575;0.057411;0.057411;1;9;1;-;-;-;-;-;;['A_external_carotid_R_46'];['P_ascending_pharyngeal_pharyngeal_branch_1_UAR03_T4_R_35', 'T_ascending_pharyngeal_UAR03_T3_R_184']
T_ascending_pharyngeal_UAR03_T3_R_184;66;68;0.52058813513;0.057411;0.057411;1;9;1;-;-;-;-;-;;['T_ascending_pharyngeal_UAR03_T3_R_183'];['P_ascending_pharyngeal_pharyngeal_branch_2_UAR03_T5_R_36', 'T_ascending_pharyngeal_UAR03_T3_R_185']
T_ascending_pharyngeal_UAR03_T3_R_185;68;70;1.08240699477;0.057411;0.057411;1;9;1;-;-;-;-;-;;['T_ascending_pharyngeal_UAR03_T3_R_184'];['P_ascending_pharyngeal_pharyngeal_branch_3_UAR03_T6_R_37', 'T_ascending_pharyngeal_UAR03_T3_R_186']
T_ascending_pharyngeal_UAR03_T3_R_186;70;188;3.17527842107;0.057411;0.057411;1;9;-1;2299622.55384786;3.1372144e-08;40;11;-;;['T_ascending_pharyngeal_UAR03_T3_R_185'];[]
T_perforator_UAR03_T1_R_187;89;189;0.646007572381;0.02539;0.02539;1;9;1;26586048.4300795;2.713607e-09;40;11;-;;['A_facial_R_54'];[]
T_perforator_UAR03_T2_R_188;92;190;0.686105012767;0.02539;0.02539;1;9;1;26586048.4300795;2.713607e-09;40;11;-;;['A_facial_R_57'];[]
T_perforator_UAR05_T1_R_189;120;191;0.413621491918;0.02539;0.02539;1;9;1;11144559.2797462;6.473481e-09;40;11;-;;['A_infra_orbital_R_93'];[]
T_perforator_UAR06_T1_R_190;126;192;0.511889519428;0.02539;0.02539;1;9;1;7035613.85429137;1.0254129e-08;40;11;-;;['A_inferior_alveolar_mental_branch_R_102'];[]
T_perforator_UAR10_T1_R_191;180;193;0.523208219314;0.02539;0.02539;1;9;1;36662826.3490062;1.967772e-09;40;11;-;;['A_supratrochlear_R_171'];[]
T_posterior_auricular_UAR07_T3_R_192;78;148;1.28160391218;0.05585;0.05585;1;8;-1;-;-;-;-;-;;['A_external_carotid_R_42'];['T_posterior_auricular_UAR07_T3_R_193']
T_posterior_auricular_UAR07_T3_R_193;148;194;0.526985853663;0.05585;0.05585;1;8;-1;-;-;-;-;-;;['T_posterior_tympanic_ORG04_T3_R_140', 'T_posterior_auricular_UAR07_T3_R_192'];['T_posterior_auricular_UAR07_T3_R_194', 'P_posterior_auricular_parotid_branch_UAR07_T5_R_201']
T_posterior_auricular_UAR07_T3_R_194;194;195;0.55123083081;0.05585;0.05585;1;8;-1;-;-;-;-;-;;['T_posterior_auricular_UAR07_T3_R_193'];['T_posterior_auricular_UAR07_T3_R_195', 'T_perforator_UAR07_T1_R_203']
T_posterior_auricular_UAR07_T3_R_195;195;196;0.732532489857;0.05585;0.05585;1;8;-1;-;-;-;-;-;;['T_posterior_auricular_UAR07_T3_R_194'];['T_posterior_auricular_UAR07_T3_R_196', 'T_perforator_UAR07_T2_R_202']
T_posterior_auricular_UAR07_T3_R_196;196;197;0.994765485995;0.05585;0.05585;1;8;-1;-;-;-;-;-;;['T_posterior_auricular_UAR07_T3_R_195'];['T_posterior_auricular_UAR07_T3_R_197', 'A_posterior_auricular_occipital_branch_R_254']
T_posterior_auricular_UAR07_T3_R_197;197;198;0.304450503347;0.05585;0.05585;1;8;-1;-;-;-;-;-;;['T_posterior_auricular_UAR07_T3_R_196'];['T_posterior_auricular_UAR07_T3_R_198', 'T_posterior_auricular_auricular_branch_UAR07_T6_R_199']
T_posterior_auricular_UAR07_T3_R_198;198;199;0.807913774969;0.05585;0.05585;1;8;-1;1030443.81384237;7.0012639e-08;42;15;-;;['T_posterior_auricular_UAR07_T3_R_197'];[]
T_posterior_auricular_auricular_branch_UAR07_T6_R_199;198;200;0.725436780343;0.030612;0.030612;1;8;-1;6257757.57676961;1.1528745e-08;42;15;-;;['T_posterior_auricular_UAR07_T3_R_197'];[]
T_stylomastoid_UAR07_T4_R_200;147;201;0.78888941124;0.029116;0.029116;1;8;-1;7272750.96414829;9.91978e-09;42;15;-;;['T_posterior_tympanic_ORG04_T3_R_139'];[]
P_posterior_auricular_parotid_branch_UAR07_T5_R_201;194;202;1.09758514223;0.021689;0.021689;1;8;1;17594432.4594677;4.100393e-09;42;15;-;;['T_posterior_auricular_UAR07_T3_R_193'];[]
T_perforator_UAR07_T2_R_202;196;203;0.710171281651;0.02539;0.02539;1;8;1;10967452.094067;6.578017e-09;42;15;-;;['T_posterior_auricular_UAR07_T3_R_195'];[]
T_perforator_UAR07_T1_R_203;195;204;0.759593993165;0.02539;0.02539;1;8;1;10967452.094067;6.578017e-09;42;15;-;;['T_posterior_auricular_UAR07_T3_R_194'];[]
A_superficial_temporal_parietal_branch_R_204;205;206;2.79941436882;0.063691;0.063691;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_frontal_branch_R_209'];['A_superficial_temporal_parietal_branch_R_205', 'T_perforator_UAR09_T3_R_227']
A_superficial_temporal_parietal_branch_R_205;206;207;4.0864872875;0.063691;0.063691;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_parietal_branch_R_204'];['A_superficial_temporal_parietal_branch_R_206']
A_superficial_temporal_parietal_branch_R_206;207;208;6.0430102727;0.063691;0.063691;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_parietal_branch_R_205', 'A_superficial_temporal_frontal_anastomotic_branch_R_210'];[]
A_superficial_temporal_frontal_branch_R_207;179;209;6.87796698044;0.024251;0.0450655486875;1;8;-1;-;-;-;-;-;;['A_supraorbital_R_170', 'A_supratrochlear_R_172'];['A_superficial_temporal_frontal_branch_R_208', 'A_superficial_temporal_frontal_anastomotic_branch_R_210']
A_superficial_temporal_frontal_branch_R_208;209;210;3.77097400249;0.0450655486875;0.0564775141997;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_frontal_branch_R_207'];['A_superficial_temporal_frontal_branch_R_209', 'T_perforator_UAR09_T2_R_229']
A_superficial_temporal_frontal_branch_R_209;210;205;2.38362685127;0.0564775141997;0.063691;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_frontal_branch_R_208'];['A_superficial_temporal_parietal_branch_R_204', 'A_superficial_temporal_R_211']
A_superficial_temporal_frontal_anastomotic_branch_R_210;209;207;9.18296986791;0.061448;0.061448;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_frontal_branch_R_207'];['A_superficial_temporal_parietal_branch_R_206']
A_superficial_temporal_R_211;205;211;0.813780321677;0.083585;0.0859954862124;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_frontal_branch_R_209'];['A_superficial_temporal_R_212', 'T_perforator_UAR09_T1_R_228']
A_superficial_temporal_R_212;211;212;0.380099540096;0.0859954862124;0.0871213732318;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_R_211'];['A_superficial_temporal_R_213', 'T_middle_temporal_UAR09_T10_R_221']
A_superficial_temporal_R_213;212;213;0.786295239645;0.0871213732318;0.0894504463042;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_R_212'];['A_superficial_temporal_R_214', 'P_zygomatico_orbital_UAR09_T18_R_222']
A_superficial_temporal_R_214;213;214;2.35414376104;0.0894504463042;0.0964236194407;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_R_213'];['A_superficial_temporal_R_215']
A_superficial_temporal_R_215;214;125;0.612012597186;0.0964236194407;0.0982364525703;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_R_214', 'T_superficial_temporal_anterior_auricular_branch_UAR09_T5_R_224'];['A_superficial_temporal_R_216']
A_superficial_temporal_R_216;125;215;0.27181862915;0.0982364525703;0.0990416023636;1;8;-1;-;-;-;-;-;;['A_transverse_facial_artery_R_99', 'A_superficial_temporal_R_215'];['A_superficial_temporal_R_217', 'P_superficial_temporal_parotid_branch_UAR09_T4_R_223']
A_superficial_temporal_R_217;215;77;0.532867157512;0.0990416023636;0.10062;1;8;-1;-;-;-;-;-;;['A_superficial_temporal_R_216'];['A_external_carotid_R_42', 'A_maxillary_R_66']
T_deep_auricular_UAR09_T6_R_218;101;216;2.39274736034;0.032865;0.032865;1;8;-1;8300281.10432027;8.691765e-09;38;16;-;;['A_maxillary_R_66'];[]
T_posterior_deep_temporal_UAR09_T8_R_219;107;217;3.49268763367;0.0395;0.0395;1;8;-1;4780820.34296244;1.5090316e-08;38;16;-;;['A_maxillary_R_73'];[]
P_anterior_deep_temporal_UAR09_T9_R_220;109;218;4.04639846712;0.03;0.03;1;8;1;10912642.9679354;6.611056e-09;38;16;-;;['A_maxillary_R_75'];[]
T_middle_temporal_UAR09_T10_R_221;212;219;2.71861474122;0.043106;0.043106;1;8;-1;3678582.80875854;1.9611925e-08;38;16;-;;['A_superficial_temporal_R_212'];[]
P_zygomatico_orbital_UAR09_T18_R_222;213;220;5.74350650275;0.02539;0.02539;1;8;1;18001372.0540865;4.0077e-09;38;16;-;;['A_superficial_temporal_R_213'];[]
P_superficial_temporal_parotid_branch_UAR09_T4_R_223;215;221;1.10314507867;0.021689;0.021689;1;8;1;28878532.7772892;2.498191e-09;38;16;-;;['A_superficial_temporal_R_216'];[]
T_superficial_temporal_anterior_auricular_branch_UAR09_T5_R_224;222;214;1.01059479533;0.036638;0.036638;1;8;-1;5990987.80697256;1.2042103e-08;38;16;-;;[];['A_superficial_temporal_R_215']
T_middle_meningeal_parietal_branch_UAR09_T12_R_225;151;223;8.92157839863;0.06709;0.06709;1;8;-1;975709.054059634;7.3940168e-08;38;16;-;;['A_middle_meningeal_R_232'];[]
T_middle_meningeal_petrosal_branch_UAR09_T11_R_226;224;225;0.821745197222;0.030612;0.030612;1;8;-1;10271138.7656323;7.023962e-09;38;16;-;;['A_middle_meningeal_R_230'];[]
T_perforator_UAR09_T3_R_227;206;226;0.796931454446;0.02539;0.02539;1;8;1;18001372.0540865;4.0077e-09;38;16;-;;['A_superficial_temporal_parietal_branch_R_204'];[]
T_perforator_UAR09_T1_R_228;211;227;0.800032499571;0.02539;0.02539;1;8;1;18001372.0540865;4.0077e-09;38;16;-;;['A_superficial_temporal_R_211'];[]
T_perforator_UAR09_T2_R_229;210;228;0.834755200575;0.02539;0.02539;1;8;1;18001372.0540865;4.0077e-09;38;16;-;;['A_superficial_temporal_frontal_branch_R_208'];[]
A_middle_meningeal_R_230;104;224;2.52399508744;0.08569;0.08569;1;8;-1;-;-;-;-;-;;['A_maxillary_R_69'];['T_middle_meningeal_petrosal_branch_UAR09_T11_R_226', 'A_middle_meningeal_R_231']
A_middle_meningeal_R_231;224;154;0.132111014353;0.08569;0.08569;1;8;-1;-;-;-;-;-;;['A_middle_meningeal_R_230'];['T_superior_tympanic_ORG04_T2_R_145', 'A_middle_meningeal_R_232']
A_middle_meningeal_R_232;154;151;5.74784355937;0.08569;0.08569;1;8;-1;-;-;-;-;-;;['A_middle_meningeal_R_231'];['T_middle_meningeal_frontal_branch_UAR10_T10_R_142', 'T_middle_meningeal_parietal_branch_UAR09_T12_R_225']
A_occipital_R_233;80;229;2.61445803586;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_external_carotid_R_44'];['A_occipital_R_234', 'T_perforator_UAR08_T1_R_250']
A_occipital_R_234;229;230;3.71932498519;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_233'];['A_occipital_R_235']
A_occipital_R_235;230;231;0.205483482594;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_234', 'A_deep_cervical_R_716'];['A_occipital_R_236', 'P_occipital_mastoid_branch_UAR08_T3_R_245']
A_occipital_R_236;231;232;0.458878896713;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_235'];['A_occipital_R_237', 'T_occipital_auricular_branch_UAR08_T4_R_246']
A_occipital_R_237;232;233;0.374036187411;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_236'];['A_occipital_R_238', 'T_occipital_sternocleidomastoid_branch_one_UAR08_T5_R_248']
A_occipital_R_238;233;234;0.46826323848;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_237'];['A_occipital_R_239', 'T_occipital_sternocleidomastoid_branch_two_UAR08_T6_R_247']
A_occipital_R_239;234;235;0.947113931315;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_238'];['A_occipital_R_240']
A_occipital_R_240;235;236;1.03430613354;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_239', 'A_occipital_descending_branch_R_249'];['A_occipital_R_241', 'T_perforator_UAR08_T2_R_251']
A_occipital_R_241;236;237;0.681006036964;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_240'];['A_occipital_R_242', 'A_occipital_branch_one_R_252']
A_occipital_R_242;237;238;0.887848416061;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_241'];['A_occipital_R_243', 'A_occipital_branch_two_R_253']
A_occipital_R_243;238;239;1.39709628772;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_242'];['A_occipital_R_244']
A_occipital_R_244;239;208;5.48779650454;0.089959;0.089959;1;8;-1;-;-;-;-;-;;['A_occipital_R_243', 'A_posterior_auricular_occipital_branch_R_256'];[]
P_occipital_mastoid_branch_UAR08_T3_R_245;231;240;0.667616564115;0.021689;0.021689;1;8;1;4791027.92914049;1.5058165e-08;42;15;-;;['A_occipital_R_235'];[]
T_occipital_auricular_branch_UAR08_T4_R_246;232;241;1.68147541532;0.025762;0.025762;1;8;-1;2858963.17307792;2.5234355e-08;42;15;-;;['A_occipital_R_236'];[]
T_occipital_sternocleidomastoid_branch_two_UAR08_T6_R_247;234;242;1.05494114642;0.025762;0.025762;1;8;-1;2858963.17307792;2.5234355e-08;42;15;-;;['A_occipital_R_238'];[]
T_occipital_sternocleidomastoid_branch_one_UAR08_T5_R_248;233;243;0.940685950426;0.025762;0.025762;1;8;-1;2858963.17307792;2.5234355e-08;42;15;-;;['A_occipital_R_237'];[]
A_occipital_descending_branch_R_249;244;235;3.76022436423;0.048097;0.048097;1;8;-1;-;-;-;-;-;;[];['A_occipital_R_240']
T_perforator_UAR08_T1_R_250;229;245;0.724556092177;0.02539;0.02539;1;8;1;2986477.0810492;2.4156921e-08;42;15;-;;['A_occipital_R_233'];[]
T_perforator_UAR08_T2_R_251;236;246;0.726937406099;0.02539;0.02539;1;8;1;2986477.0810492;2.4156921e-08;42;15;-;;['A_occipital_R_240'];[]
A_occipital_branch_one_R_252;237;247;3.64628374968;0.025762;0.025762;1;8;-1;-;-;-;-;-;;['A_occipital_R_241'];['A_posterior_auricular_occipital_branch_R_255']
A_occipital_branch_two_R_253;238;248;2.67651040038;0.025762;0.025762;1;8;-1;-;-;-;-;-;;['A_occipital_R_242'];['A_posterior_auricular_occipital_branch_R_256']
A_posterior_auricular_occipital_branch_R_254;197;247;5.86219105892;0.025762;0.025762;1;8;-1;-;-;-;-;-;;['T_posterior_auricular_UAR07_T3_R_196'];['A_posterior_auricular_occipital_branch_R_255']
A_posterior_auricular_occipital_branch_R_255;247;248;1.82215267053;0.025762;0.025762;1;8;-1;-;-;-;-;-;;['A_occipital_branch_one_R_252', 'A_posterior_auricular_occipital_branch_R_254'];['A_posterior_auricular_occipital_branch_R_256']
A_posterior_auricular_occipital_branch_R_256;248;239;1.84031119645;0.025762;0.025762;1;8;-1;-;-;-;-;-;;['A_occipital_branch_two_R_253', 'A_posterior_auricular_occipital_branch_R_255'];['A_occipital_R_244']
P_superior_hypophysial_ORG10_T2_L_257;249;250;0.839303364563;0.008928;0.008928;1;9;1;1527479167.25538;4.7231e-11;20;306;-;;['A_internal_carotid_L_2493'];[]
